unitid,school_name,state,city,has_ia,ia_program_name,cost_model,price,source_url,confidence,notes,data_source,quality_tier,consolidated_at,v_status,v_score,v_url_code,v_notes,v_at
212054,Drexel University,PA,Philadelphia,yes,First Day Complete / Equitable Access,Cost in tuition; all undergrads get first-day materials,,https://ecampus.com; https://prnewswire.com,,Partnered with eCampus.com. All undergrads receive first-day access. Cost in tuition.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='ecampus.com;%20https', port=443): Max retries exceeded",2026-03-10T21:41:01Z
198464,East Carolina University,NC,Greenville,yes,ECU First Day (BN First Day Complete),$20/credit hour; on student account; opt-out,,https://ecu.edu; https://bncollege.com/ecu,,$20/cr. Textbook rentals + digital content. Opt-out available.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='ecu.edu;%20https', port=443): Max retries exceeded wit",2026-03-10T21:41:01Z
207041,East Central University,OK,Ada,yes,First Day / Inclusive Access,Digital via LMS; course charge; opt-out,,https://ecok.edu,,First Day/IA. Digital materials. Course charge.,bulk_research,SILVER,2026-03-10 17:25,SUSPECT,3,200,"The page confirms East Central University (ECU) is the school, but does not mention Inclusive Access or related programs.",2026-03-10T21:41:02Z
113856,East Los Angeles College,CA,Monterey Park,yes,Zero Textbook Cost (ZTC) / Inclusive Access (varies by college),"Mixed: ZTC degrees (no textbook cost via OER), some colleges have IA/EA per-unit charges; $115M state ZTC funding; LibreTexts system contract; opt-out where IA exists; new first-day access regs July 2025",,https://cccco.edu; https://asccc-oeri.org,,CA CC system: $115M ZTC program. OER-focused. Some colleges also have IA (e.g. Merced $25/unit EA). New regs July 2025 mandate first-day access. ASCCC concerns about IA opt-out models. ZTC pathways by Fall 2026.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='cccco.edu;%20https', port=443): Max retries exceeded w",2026-03-10T21:41:05Z
220075,East Tennessee State University,TN,Johnson City,no,Open Textbook Network member (no formal IA),No formal IA; Open Textbook Network; new/used/rental/digital; OER promoted,,https://etsu.edu,,ETSU: No formal IA. Open Textbook Network member. OER promoted. Standard options.,bulk_research,SILVER,2026-03-10 17:25,LIKELY_VALID,8,200,"The page clearly identifies East Tennessee State University, but does not mention any inclusive access or open textbook programs.",2026-03-10T21:41:06Z
132693,Eastern Florida State College,FL,Melbourne,yes,Inclusive Access / First Day (varies by college),Per-course or per-credit hr; via LMS; FL Affordability Counts metric ($20/cr hr target); auto-enrolled; opt-out; fin aid eligible,,https://flbog.edu,,FL state/community college system IA. FL Affordability Counts metric targets $20/cr. Per-course via LMS. Auto-enrolled. Opt-out. Financial aid eligible. Statute requires 45-day advance info.,bulk_research,SILVER,2026-03-10 17:25,SUSPECT,3,200,"The page references the Florida Board of Governors, which oversees Eastern Florida State College, but does not mention Inclusive Access or related programs.",2026-03-10T21:41:09Z
203331,Eastern Gateway Community College,OH,Steubenville,yes,Inclusive Access / OhioLINK statewide pricing,Per-course; digital via LMS day 1; OhioLINK statewide pricing with McGraw-Hill/Pearson/Cengage/SAGE; 25-75% below list; auto-enrolled; opt-out; ~2/3 OH IHEs use IA,,https://ohiolink.edu; https://ohio.gov,,OH system: ~2/3 IHEs use IA. OhioLINK statewide pricing for 86 member institutions. Per-course. Digital via LMS. 25-75% below list. Auto-enrolled. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='ohiolink.edu;%20https', port=443): Max retries exceede",2026-03-10T21:41:12Z
156620,Eastern Kentucky University,KY,Richmond,yes,EKU BookSmart,Was FREE; changing to $26/cr hour from Fall 2026 due to FA regs; opt-out,,https://eku.edu,,BookSmart: was FREE textbooks for undergrads. Changing to $26/cr from Fall 2026 due to federal FA regulation changes.,bulk_research,SILVER,2026-03-10 17:25,LIKELY_VALID,7,200,"The page confirms Eastern Kentucky University and mentions low-cost textbooks, but does not mention the specific 'BookSmart' program or pricing details.",2026-03-10T21:41:13Z
187648,Eastern New Mexico University-Main Campus,NM,Portales,yes,Digital Delivery Program / All-Inclusive Access (Ruidoso),Billed with tuition; lowest price digital; auto-enrolled; opt-out,,https://enmu.edu; https://enmucampusstore.com,,Digital Delivery integrates costs into tuition. Ruidoso branch uses BibliU All-Inclusive Access.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='enmu.edu;%20https', port=443): Max retries exceeded wi",2026-03-10T21:41:16Z
235097,Eastern Washington University,WA,Cheney,yes,Canvas eBook Program (formerly All-Inclusive) / Pay One Price,"Per-course or Pay One Price $170/quarter cap; digital via Canvas; opt-out; auto-charged; 20% avg savings eBooks, 60% vs physical",,https://ewu.edu,,"Canvas eBook (formerly All-Inclusive). Pay One Price $170/qtr cap. Opt-out. Auto-charged. 20% savings eBooks, 60% vs physical.",bulk_research,SILVER,2026-03-10 17:25,SUSPECT,2,200,"The page confirms Eastern Washington University (EWU) is the school, but does not mention any inclusive access or eBook programs.",2026-03-10T21:41:16Z
240596,Eastern Wyoming College,WY,Torrington,yes,Lancer All Access,Flat rate; auto-enrolled; digital via Canvas before day 1; opt-out each term,,https://ewc.wy.edu,,Lancer All Access. Flat rate. Auto-enrolled. Digital via Canvas before day 1. Opt-out each term.,bulk_research,SILVER,2026-03-10 17:25,VALIDATED,10,200,"The page explicitly describes the 'Lancer All Access' program, confirms its features (auto-enrollment, digital delivery, opt-out), and provides pricing details matching the research result.",2026-03-10T21:41:20Z
202648,Edison State Community College,OH,Piqua,yes,Inclusive Access / OhioLINK statewide pricing,Per-course; digital via LMS day 1; OhioLINK statewide pricing with McGraw-Hill/Pearson/Cengage/SAGE; 25-75% below list; auto-enrolled; opt-out; ~2/3 OH IHEs use IA,,https://ohiolink.edu; https://ohio.gov,,OH system: ~2/3 IHEs use IA. OhioLINK statewide pricing for 86 member institutions. Per-course. Digital via LMS. 25-75% below list. Auto-enrolled. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='ohiolink.edu;%20https', port=443): Max retries exceede",2026-03-10T21:41:23Z
113980,El Camino Community College District,CA,Torrance,yes,Zero Textbook Cost (ZTC) / Inclusive Access (varies by college),"Mixed: ZTC degrees (no textbook cost via OER), some colleges have IA/EA per-unit charges; $115M state ZTC funding; LibreTexts system contract; opt-out where IA exists; new first-day access regs July 2025",,https://cccco.edu; https://asccc-oeri.org,,CA CC system: $115M ZTC program. OER-focused. Some colleges also have IA (e.g. Merced $25/unit EA). New regs July 2025 mandate first-day access. ASCCC concerns about IA opt-out models. ZTC pathways by Fall 2026.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='cccco.edu;%20https', port=443): Max retries exceeded w",2026-03-10T21:41:24Z
224642,El Paso Community College,TX,El Paso,yes,Inclusive Access / First Day (varies by college),"Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by college (e.g. $21/cr Lone Star STAR Bundle, HCC First Day/BN, TCC Plus)",,https://lonestar.edu; https://hccs.edu; https://tccd.edu,,TX CC system. Various IA models by college. Lone Star STAR Bundle $21/cr. HCC First Day/BN + ZTC/OER. TCC Plus/First Day. Auto-enrolled. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='lonestar.edu;%20https', port=443): Max retries exceede",2026-03-10T21:41:24Z
139630,Emmanuel University,GA,Franklin Springs,yes,Inclusive Access / Day One Access (USG Affordable Learning Georgia),Per-course; USG system enables IA; ALG preferred pricing <$40 eTextbooks; auto-enrolled; opt-out; digital via LMS day 1,,https://usg.edu; https://affordablelearninggeorgia.org,,USG member: Affordable Learning Georgia (ALG) enables IA. Preferred pricing <$40 e-textbooks. Auto-enrolled. Opt-out. Digital via LMS.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='usg.edu;%20https', port=443): Max retries exceeded wit",2026-03-10T21:41:25Z
139658,Emory University,GA,Atlanta,yes,Inclusive Access / Day One Access (USG Affordable Learning Georgia),Per-course; USG system enables IA; ALG preferred pricing <$40 eTextbooks; auto-enrolled; opt-out; digital via LMS day 1,,https://usg.edu; https://affordablelearninggeorgia.org,,USG member: Affordable Learning Georgia (ALG) enables IA. Preferred pricing <$40 e-textbooks. Auto-enrolled. Opt-out. Digital via LMS.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='usg.edu;%20https', port=443): Max retries exceeded wit",2026-03-10T21:41:25Z
487092,Emory University-Oxford College,GA,Oxford,yes,Inclusive Access / Day One Access (USG Affordable Learning Georgia),Per-course; USG system enables IA; ALG preferred pricing <$40 eTextbooks; auto-enrolled; opt-out; digital via LMS day 1,,https://usg.edu; https://affordablelearninggeorgia.org,,USG member: Affordable Learning Georgia (ALG) enables IA. Preferred pricing <$40 e-textbooks. Auto-enrolled. Opt-out. Digital via LMS.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='usg.edu;%20https', port=443): Max retries exceeded wit",2026-03-10T21:41:26Z
155025,Emporia State University,KS,Emporia,yes,Hornet Textbook Bundle (First Day Complete),Flat bundle rate; auto-enrolled; 35-50% savings; opt-out per term,,https://emporia.edu; https://bncollege.com,,Hornet Textbook Bundle (First Day Complete via BN) launched Fall 2023. All required materials. 35-50% savings. Auto-enrolled. Opt-out per term.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='emporia.edu;%20https', port=443): Max retries exceeded",2026-03-10T21:41:26Z
114266,Evergreen Valley College,CA,San Jose,yes,Zero Textbook Cost (ZTC) / Inclusive Access (varies by college),"Mixed: ZTC degrees (no textbook cost via OER), some colleges have IA/EA per-unit charges; $115M state ZTC funding; LibreTexts system contract; opt-out where IA exists; new first-day access regs July 2025",,https://cccco.edu; https://asccc-oeri.org,,CA CC system: $115M ZTC program. OER-focused. Some colleges also have IA (e.g. Merced $25/unit EA). New regs July 2025 mandate first-day access. ASCCC concerns about IA opt-out models. ZTC pathways by Fall 2026.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='cccco.edu;%20https', port=443): Max retries exceeded w",2026-03-10T21:41:27Z
129242,Fairfield University,CT,Fairfield,yes,Red Stack Direct (BN),$24/credit (in tuition),,https://fairfield.bncollege.com/red-stack-direct; https://fairfield.edu,,Red Stack Direct BN; $24/cr in tuition; 30-50% savings; auto-enrolled opt-out; Blackboard+print pickup/ship,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,403,HTTP 403,2026-03-10T21:41:27Z
237367,Fairmont State University,WV,Fairmont,yes,"Inclusive/Equitable Access (eCampus.com, Fall 2025)",Included in tuition; first-day access all undergrads; eCampus.com partnership,,https://fairmontstate.edu; https://ecampus.com,,Fall 2025 partnership with eCampus.com. IA/EA programs. All undergrads get first-day access. Cost included in tuition. Reduces cost of attendance.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='fairmontstate.edu;%20https', port=443): Max retries ex",2026-03-10T21:41:28Z
114433,Feather River Community College District,CA,Quincy,yes,Zero Textbook Cost (ZTC) / Inclusive Access (varies by college),"Mixed: ZTC degrees (no textbook cost via OER), some colleges have IA/EA per-unit charges; $115M state ZTC funding; LibreTexts system contract; opt-out where IA exists; new first-day access regs July 2025",,https://cccco.edu; https://asccc-oeri.org,,CA CC system: $115M ZTC program. OER-focused. Some colleges also have IA (e.g. Merced $25/unit EA). New regs July 2025 mandate first-day access. ASCCC concerns about IA opt-out models. ZTC pathways by Fall 2026.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='cccco.edu;%20https', port=443): Max retries exceeded w",2026-03-10T21:41:29Z
133669,Florida Atlantic University,FL,Boca Raton,yes,Follett Access / Equitable Access,Avg $36/course; auto-enrolled; opt-out; transitioning to flat-fee Equitable Access Fall 2023,,https://fau.edu; https://follett.com,,Launched Spring 2020. Avg $36/course. Transitioning to all-in flat-fee Equitable Access for undergrads.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='fau.edu;%20https', port=443): Max retries exceeded wit",2026-03-10T21:41:29Z
135160,Florida Gateway College,FL,Lake City,yes,Inclusive Access / First Day (varies by college),Per-course or per-credit hr; via LMS; FL Affordability Counts metric ($20/cr hr target); auto-enrolled; opt-out; fin aid eligible,,https://flbog.edu,,FL state/community college system IA. FL Affordability Counts metric targets $20/cr. Per-course via LMS. Auto-enrolled. Opt-out. Financial aid eligible. Statute requires 45-day advance info.,bulk_research,SILVER,2026-03-10 17:25,SUSPECT,3,200,"The page references the Florida Board of Governors, which oversees Florida Gateway College, but does not mention Inclusive Access or related programs.",2026-03-10T21:41:30Z
433660,Florida Gulf Coast University,FL,Fort Myers,yes,FGCU First Day Ready,$20/credit hour (Fall 2025),,https://fgcu.bncollege.com; https://fgcu.edu,,FGCU First Day Ready Fall 2025; $20/cr UG; auto-enrolled; physical+digital; pickup/delivery; financial aid eligible,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='fgcu.bncollege.com;%20https', port=443): Max retries e",2026-03-10T21:41:33Z
133508,Florida SouthWestern State College,FL,Fort Myers,yes,Inclusive Access / First Day (varies by college),Per-course or per-credit hr; via LMS; FL Affordability Counts metric ($20/cr hr target); auto-enrolled; opt-out; fin aid eligible,,https://flbog.edu,,FL state/community college system IA. FL Affordability Counts metric targets $20/cr. Per-course via LMS. Auto-enrolled. Opt-out. Financial aid eligible. Statute requires 45-day advance info.,bulk_research,SILVER,2026-03-10 17:25,SUSPECT,3,200,"The page references the Florida Board of Governors, which oversees Florida SouthWestern State College, but does not mention Inclusive Access or related programs.",2026-03-10T21:41:33Z
133702,Florida State College at Jacksonville,FL,Jacksonville,yes,Inclusive Access / First Day (varies by college),Per-course or per-credit hr; via LMS; FL Affordability Counts metric ($20/cr hr target); auto-enrolled; opt-out; fin aid eligible,,https://flbog.edu,,FL state/community college system IA. FL Affordability Counts metric targets $20/cr. Per-course via LMS. Auto-enrolled. Opt-out. Financial aid eligible. Statute requires 45-day advance info.,bulk_research,SILVER,2026-03-10 17:25,SUSPECT,3,200,"The page references the Florida Board of Governors, which oversees Florida State College at Jacksonville, but does not mention Inclusive Access or related programs.",2026-03-10T21:41:36Z
444219,Folsom Lake College,CA,Folsom,yes,Zero Textbook Cost (ZTC) / Inclusive Access (varies by college),"Mixed: ZTC degrees (no textbook cost via OER), some colleges have IA/EA per-unit charges; $115M state ZTC funding; LibreTexts system contract; opt-out where IA exists; new first-day access regs July 2025",,https://cccco.edu; https://asccc-oeri.org,,CA CC system: $115M ZTC program. OER-focused. Some colleges also have IA (e.g. Merced $25/unit EA). New regs July 2025 mandate first-day access. ASCCC concerns about IA opt-out models. ZTC pathways by Fall 2026.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='cccco.edu;%20https', port=443): Max retries exceeded w",2026-03-10T21:41:39Z
