unitid,school_name,state,city,has_ia,ia_program_name,cost_model,price,source_url,confidence,notes,data_source,quality_tier,consolidated_at
165033,Bristol Community College,MA,Fall River,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.bristolcc.edu/learnatbristol/academicresources/bookstore.html,high,Follett partner — bookstore_page verified at https://www.bristolcc.edu/learnatbristol/academicresources/bookstore.html,follett_url_verification,GOLD,2026-03-10
165112,Bunker Hill Community College,MA,Boston,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.bhcc.edu/bookstore/,high,Follett partner — bookstore_page verified at https://www.bhcc.edu/bookstore/,follett_url_verification,GOLD,2026-03-10
165334,Clark University,MA,Worcester,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.clarku.edu/campus-store/,high,Follett partner — bookstore_page verified at https://www.clarku.edu/campus-store/,follett_url_verification,GOLD,2026-03-10
167394,College of Our Lady of the Elms,MA,Chicopee,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.elms.edu/wp-content/uploads/2017/02/books.jpg,high,Follett partner — bookstore_page verified at https://www.elms.edu/wp-content/uploads/2017/02/books.jpg,follett_url_verification,GOLD,2026-03-10
165981,Greenfield Community College,MA,Greenfield,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://gcc.ecampus.com,high,Follett partner — bookstore_page verified at https://gcc.ecampus.com,follett_url_verification,GOLD,2026-03-10
166133,Holyoke Community College,MA,Holyoke,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.hcc.edu/student-life/bookstore,high,Follett partner — bookstore_page verified at https://www.hcc.edu/student-life/bookstore,follett_url_verification,GOLD,2026-03-10
166647,Massachusetts Bay Community College,MA,Wellesley Hills,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.massbay.edu/bookstore,high,Follett partner — bookstore_page verified at https://www.massbay.edu/bookstore,follett_url_verification,GOLD,2026-03-10
166823,Massasoit Community College,MA,Brockton,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://massasoit.edu/academics/bookstore.html,high,Follett partner — bookstore_page verified at https://massasoit.edu/academics/bookstore.html,follett_url_verification,GOLD,2026-03-10
166887,Middlesex Community College,MA,Bedford,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.middlesex.edu,high,Follett partner — bookstore_page verified at https://www.middlesex.edu,follett_url_verification,GOLD,2026-03-10
167312,North Shore Community College,MA,Danvers,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.northshore.edu/bookstore/index.html,high,Follett partner — bookstore_page verified at https://www.northshore.edu/bookstore/index.html,follett_url_verification,GOLD,2026-03-10
167376,Northern Essex Community College,MA,Haverhill,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://necc.edu/current-students/student-resources/bookstore/,high,Follett partner — bookstore_page verified at https://necc.edu/current-students/student-resources/bookstore/,follett_url_verification,GOLD,2026-03-10
167534,Quinsigamond Community College,MA,Worcester,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.qcc.edu/student-experience/campus-store,high,Follett partner — bookstore_page verified at https://www.qcc.edu/student-experience/campus-store,follett_url_verification,GOLD,2026-03-10
167631,Roxbury Community College,MA,Roxbury Crossing,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.rcc.mass.edu/bookstore,high,Follett partner — bookstore_page verified at https://www.rcc.mass.edu/bookstore,follett_url_verification,GOLD,2026-03-10
167729,Salem State University,MA,Salem,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://salemstate.ecampus.com/,high,Follett partner — bookstore_page verified at https://salemstate.ecampus.com/,follett_url_verification,GOLD,2026-03-10
167905,Springfield Technical Community College,MA,Springfield,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.stcc.edu/campus-life/bookstore/,high,Follett partner — bookstore_page verified at https://www.stcc.edu/campus-life/bookstore/,follett_url_verification,GOLD,2026-03-10
166513,University of Massachusetts-Lowell,MA,Lowell,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://uml.studentstore.com/,high,Follett partner — bookstore_page verified at https://uml.studentstore.com/,follett_url_verification,GOLD,2026-03-10
168254,Western New England University,MA,Springfield,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.wne.edu/bookstore,high,Follett partner — bookstore_page verified at https://www.wne.edu/bookstore,follett_url_verification,GOLD,2026-03-10
168263,Westfield State University,MA,Westfield,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://westfield.ecampus.com/,high,Follett partner — bookstore_page verified at https://westfield.ecampus.com/,follett_url_verification,GOLD,2026-03-10
168430,Worcester State University,MA,Worcester,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://worcester.ecampus.com/,high,Follett partner — bookstore_page verified at https://worcester.ecampus.com/,follett_url_verification,GOLD,2026-03-10
161688,Allegany College of Maryland,MD,Cumberland,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://campus-store.allegany.edu/,high,Follett partner — bookstore_page verified at https://campus-store.allegany.edu/,follett_url_verification,GOLD,2026-03-10
161767,Anne Arundel Community College,MD,Arnold,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.aacc.edu/404/,high,Follett partner — bookstore_page verified at https://www.aacc.edu/404/,follett_url_verification,GOLD,2026-03-10
161864,Baltimore City Community College,MD,Baltimore,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.bccc.edu/current-students/bookstore/bccc-bookstore,high,Follett partner — bookstore_page verified at https://www.bccc.edu/current-students/bookstore/bccc-bookstore,follett_url_verification,GOLD,2026-03-10
162061,Capitol Technology University,MD,Laurel,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.captechu.edu/student-experience/campus-life,high,Follett partner — bookstore_page verified at https://www.captechu.edu/student-experience/campus-life,follett_url_verification,GOLD,2026-03-10
405872,Carroll Community College,MD,Westminster,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.carrollcc.edu/resources/student-life/bookstore/,high,Follett partner — bookstore_page verified at https://www.carrollcc.edu/resources/student-life/bookstore/,follett_url_verification,GOLD,2026-03-10
434672,Community College of Baltimore County,MD,Baltimore,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.ccbcmd.edu/bookstore,high,Follett partner — bookstore_page verified at https://www.ccbcmd.edu/bookstore,follett_url_verification,GOLD,2026-03-10
162283,Coppin State University,MD,Baltimore,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.coppin.edu/bookstore,high,Follett partner — bookstore_page verified at https://www.coppin.edu/bookstore,follett_url_verification,GOLD,2026-03-10
162557,Frederick Community College,MD,Frederick,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://bookstore.frederick.edu,high,Follett partner — bookstore_page verified at https://bookstore.frederick.edu,follett_url_verification,GOLD,2026-03-10
162584,Frostburg State University,MD,Frostburg,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://bookstore.frostburg.edu,high,Follett partner — bookstore_page verified at https://bookstore.frostburg.edu,follett_url_verification,GOLD,2026-03-10
164085,Maryland University of Integrative Health,MD,Laurel,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.ndm.edu/academics/integrative-health/muihtosoih,high,Follett partner — bookstore_page verified at https://www.ndm.edu/academics/integrative-health/muihtosoih,follett_url_verification,GOLD,2026-03-10
163462,Mount St. Mary's University,MD,Emmitsburg,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.msmary.edu/bookstore,high,Follett partner — bookstore_page verified at https://www.msmary.edu/bookstore,follett_url_verification,GOLD,2026-03-10
163578,Notre Dame of Maryland University,MD,Baltimore,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.ndm.edu/community/auxiliary-conference-services/bookstore,high,Follett partner — bookstore_page verified at https://www.ndm.edu/community/auxiliary-conference-services/bookstore,follett_url_verification,GOLD,2026-03-10
245652,St. John's College,NM,Santa Fe,no,N/A,Traditional purchase; small/specialty institution,,https://bookstore.sjc.edu,high,Follett partner — bookstore_page verified at https://bookstore.sjc.edu,follett_url_verification,GOLD,2026-03-10
161077,Central Maine Community College,ME,Auburn,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.cmcc.edu/career/bookseller-barnes-noble-bookstore/,high,Follett partner — bookstore_page verified at https://www.cmcc.edu/career/bookseller-barnes-noble-bookstore/,follett_url_verification,GOLD,2026-03-10
161138,Eastern Maine Community College,ME,Bangor,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.emcc.edu/student-life/life-at-emcc/bookstore/,high,Follett partner — bookstore_page verified at https://www.emcc.edu/student-life/life-at-emcc/bookstore/,follett_url_verification,GOLD,2026-03-10
